customer_id,age,gender,province,region,jewelry_category,material,karat_purity,weight_grams,has_gemstone,occasion,purchase_amount_vnd,estimated_monthly_income_vnd,review_rating,membership_status,discount_applied,promo_code_used,payment_method,shipping_type,purchase_channel,previous_purchases,frequency_of_purchases,recency_proxy_days,monetary_est_vnd,clv_est_vnd,next_period_spend_est_vnd,churn,cluster,cluster_name,churn_proba
3267,53,Nữ,Đà Nẵng,Miền Trung,Vòng tay,Vàng 18K,18,16.94,0,Cưới hỏi,24518000.0,28180000.0,2.6,Có,Có,Không,Chuyển khoản ngân hàng,Giao hàng tiêu chuẩn,Tại cửa hàng,9,Hai tuần một lần,16.0,44132000.0,48011203.0,44000928.0,0,0,Khách hàng phổ thông / mới,0.23184473111536524
3268,51,Nữ,TP. Hồ Chí Minh,Miền Nam,Nhẫn,Vàng 24K,24,6.77,0,Quà tặng gia đình,14426000.0,20812000.0,2.6,Không,Không,Không,Tiền mặt,Giao hàng nhanh,Online,22,Nửa năm một lần,158.0,63474000.0,57044084.0,2761795.0,1,3,Khách hàng trung thành,0.7698503530325295
3269,24,Nam,Gia Lai,Miền Trung,Nhẫn,Vàng 18K,18,6.17,1,Tự mua sắm,14951000.0,20721000.0,5.0,Không,Không,Có,Chuyển khoản ngân hàng,Nhận tại cửa hàng,Tại cửa hàng,2,Hai tuần một lần,15.0,5980000.0,6192290.0,25033040.0,0,0,Khách hàng phổ thông / mới,0.32115176064970036
3270,65,Nữ,Bà Rịa - Vũng Tàu,Miền Nam,Nhẫn,Vàng đính đá quý,18,7.82,1,Cưới hỏi,13409000.0,17088000.0,3.3,Không,Có,Có,Thẻ tín dụng,Nhận tại cửa hàng,Online,30,Hàng quý,77.0,80454000.0,75514124.0,6327113.0,0,3,Khách hàng trung thành,0.22287276032145703
3271,25,Nữ,Hà Nội,Miền Bắc,Lắc chân,Vàng 18K,18,11.07,1,Sinh nhật,20344000.0,18607000.0,3.6,Có,Có,Có,Thẻ tín dụng,Giao hàng tiêu chuẩn,Online,23,Nửa năm một lần,203.0,93582000.0,108265016.0,3366606.0,0,1,Khách hàng VIP (giá trị cao nhất),0.09731958708395415
3272,37,Nữ,Thanh Hóa,Miền Trung,Nhẫn,Vàng đính đá quý,18,2.32,1,Tự mua sắm,6315000.0,25009000.0,3.3,Không,Không,Có,Ví điện tử (Momo/ZaloPay),Giao hàng tiêu chuẩn,Tại cửa hàng,21,Hàng quý,101.0,26523000.0,24894488.0,2531163.0,0,3,Khách hàng trung thành,0.5230574797160559
3273,49,Nữ,Tây Ninh,Miền Nam,Dây chuyền,Vàng 24K,24,7.13,0,Sinh nhật,14288000.0,15114000.0,3.9,Có,Có,Không,Tiền mặt,Giao hàng tiêu chuẩn,Tại cửa hàng,18,Hàng năm,340.0,51437000.0,60572211.0,1061391.0,0,2,Khách hàng có nguy cơ rời bỏ,0.1484586488940006
3274,37,Nữ,Thái Nguyên,Miền Bắc,Nhẫn,Bạc,5,7.7,0,Quà tặng người yêu,571000.0,18386000.0,4.3,Không,Có,Có,Thẻ tín dụng,Nhận tại cửa hàng,Tại cửa hàng,3,Nửa năm một lần,158.0,343000.0,341491.0,101041.0,0,0,Khách hàng phổ thông / mới,0.18868127512522725
3275,29,Nữ,Bắc Ninh,Miền Bắc,Bông tai,Vàng đính đá quý,18,4.28,1,Cưới hỏi,10362000.0,19777000.0,4.4,Có,Có,Không,Tiền mặt,Giao hàng nhanh,Online,8,Nửa năm một lần,157.0,16579000.0,20095406.0,2062487.0,1,0,Khách hàng phổ thông / mới,0.25722983899302154
3276,62,Nam,TP. Hồ Chí Minh,Miền Nam,Dây chuyền,Bạc,5,8.32,0,Lễ/Tết,983000.0,19824000.0,3.4,Không,Không,Có,Tiền mặt,Nhận tại cửa hàng,Online,21,Hàng tháng,34.0,4129000.0,3899015.0,968285.0,1,3,Khách hàng trung thành,0.5541494626561082
3277,21,Nữ,Bình Dương,Miền Nam,Trang sức bộ,Vàng đính đá quý,18,31.55,1,Tự mua sắm,51141000.0,24516000.0,3.2,Không,Có,Không,Tiền mặt,Nhận tại cửa hàng,Online,7,Hàng tháng,31.0,71597000.0,66792841.0,47570030.0,0,0,Khách hàng phổ thông / mới,0.45927888513792237
3278,29,Nam,TP. Hồ Chí Minh,Miền Nam,Bông tai,Vàng đính đá quý,18,4.19,1,Sinh nhật,9227000.0,22956000.0,3.9,Không,Có,Không,Thẻ tín dụng,Nhận tại cửa hàng,Tại cửa hàng,20,Nửa năm một lần,207.0,36908000.0,35904102.0,1127121.0,0,3,Khách hàng trung thành,0.4006263202584756
3279,65,Nữ,Bình Dương,Miền Nam,Vòng tay,Bạc,5,10.56,0,Cưới hỏi,503000.0,21168000.0,3.5,Không,Có,Không,Thẻ tín dụng,Giao hàng nhanh,Online,25,Hàng tháng,30.0,2515000.0,2389250.0,582803.0,0,3,Khách hàng trung thành,0.33368693416179585
3280,53,Nữ,TP. Hồ Chí Minh,Miền Nam,Bông tai,Bạch kim,20,2.36,1,Sinh nhật,9416000.0,9238000.0,4.1,Không,Không,Không,Thẻ tín dụng,Giao hàng nhanh,Tại cửa hàng,27,Hàng năm,398.0,50846000.0,50042633.0,801877.0,1,2,Khách hàng có nguy cơ rời bỏ,0.6737426307859522
3281,22,Nam,Bắc Ninh,Miền Bắc,Nhẫn,Vàng 24K,24,7.03,0,Tự mua sắm,15517000.0,27593000.0,4.0,Không,Không,Có,Tiền mặt,Giao hàng tiêu chuẩn,Online,2,Hàng năm,414.0,6207000.0,6073550.0,938970.0,0,2,Khách hàng có nguy cơ rời bỏ,0.42989067745707843
3282,54,Nữ,Gia Lai,Miền Trung,Trang sức bộ,Vàng 18K,18,31.17,0,Quà tặng người yêu,49859000.0,14774000.0,4.7,Không,Không,Có,Tiền mặt,Nhận tại cửa hàng,Online,17,Hàng tháng,28.0,169521000.0,172640186.0,66453840.0,0,1,Khách hàng VIP (giá trị cao nhất),0.2334647025619948
3283,64,Nữ,Bình Dương,Miền Nam,Trang sức bộ,Vàng 18K,18,32.96,0,Quà tặng gia đình,52216000.0,34272000.0,2.5,Không,Không,Không,Tiền mặt,Nhận tại cửa hàng,Online,4,Nửa năm một lần,160.0,41773000.0,37303289.0,11852729.0,1,0,Khách hàng phổ thông / mới,0.5735370551070246
3284,22,Nam,Bà Rịa - Vũng Tàu,Miền Nam,Dây chuyền,Bạch kim,20,12.41,0,Lễ/Tết,23650000.0,13406000.0,2.8,Có,Không,Không,Chuyển khoản ngân hàng,Giao hàng nhanh,Online,8,Hàng quý,84.0,37840000.0,41688328.0,8650607.0,0,0,Khách hàng phổ thông / mới,0.5106643628318769
3285,37,Nữ,Hải Dương,Miền Bắc,Bông tai,Bạc,5,1.92,0,Cưới hỏi,318000.0,21999000.0,4.5,Có,Không,Không,Ví điện tử (Momo/ZaloPay),Giao hàng nhanh,Online,27,Hàng tháng,30.0,1717000.0,2093023.0,322556.0,0,3,Khách hàng trung thành,0.29223580355618345
3286,40,Nữ,Bắc Ninh,Miền Bắc,Nhẫn,Bạc,5,4.03,0,Lễ/Tết,552000.0,24851000.0,4.0,Có,Không,Không,Tiền mặt,Nhận tại cửa hàng,Online,22,Hàng quý,95.0,2429000.0,2877150.0,191700.0,0,3,Khách hàng trung thành,0.30758808637399043
3287,24,Nữ,Đồng Nai,Miền Nam,Vòng tay,Vàng đính đá quý,18,9.92,1,Tự mua sắm,21304000.0,18064000.0,2.7,Có,Không,Không,Tiền mặt,Giao hàng nhanh,Online,21,Nửa năm một lần,208.0,89477000.0,97959420.0,2596098.0,1,1,Khách hàng VIP (giá trị cao nhất),0.43571214752413406
3288,27,Nữ,Hải Dương,Miền Bắc,Bông tai,Vàng 24K,24,2.29,0,Tự mua sắm,4693000.0,21804000.0,4.9,Không,Có,Không,Ví điện tử (Momo/ZaloPay),Nhận tại cửa hàng,Online,23,Hàng năm,396.0,21588000.0,22231322.0,357452.0,0,2,Khách hàng có nguy cơ rời bỏ,0.35242826254928405
3289,26,Nữ,Hà Nội,Miền Bắc,Trang sức bộ,Vàng đính đá quý,18,29.87,1,Quà tặng người yêu,58125000.0,17582000.0,4.1,Có,Không,Không,Chuyển khoản ngân hàng,Giao hàng tiêu chuẩn,Online,4,Hàng tháng,26.0,46500000.0,55400100.0,41083485.0,0,0,Khách hàng phổ thông / mới,0.25654578966284586
3290,26,Nữ,Cần Thơ,Miền Nam,Dây chuyền,Vàng 24K,24,4.5,0,Quà tặng gia đình,8819000.0,32784000.0,3.7,Có,Có,Không,Chuyển khoản ngân hàng,Giao hàng tiêu chuẩn,Tại cửa hàng,16,Nửa năm một lần,205.0,28221000.0,32843600.0,1494191.0,0,3,Khách hàng trung thành,0.15231625343137004
3291,37,Nữ,Khánh Hòa,Miền Trung,Bông tai,Vàng 18K,18,3.4,0,Sinh nhật,5015000.0,21635000.0,4.4,Có,Có,Không,Tiền mặt,Nhận tại cửa hàng,Tại cửa hàng,7,Hàng quý,99.0,7021000.0,8510154.0,1092558.0,0,0,Khách hàng phổ thông / mới,0.22607226756645815
3292,40,Nữ,Lào Cai,Miền Bắc,Bông tai,Bạc,5,5.33,0,Lễ/Tết,407000.0,19585000.0,4.0,Không,Có,Không,Ví điện tử (Momo/ZaloPay),Nhận tại cửa hàng,Tại cửa hàng,3,Hàng tháng,27.0,244000.0,238754.0,574601.0,0,0,Khách hàng phổ thông / mới,0.2918124405428259
3293,29,Nữ,Hà Nội,Miền Bắc,Nhẫn,Vàng 18K,18,6.63,0,Cưới hỏi,9936000.0,21450000.0,3.4,Không,Không,Không,Chuyển khoản ngân hàng,Giao hàng tiêu chuẩn,Online,28,Nửa năm một lần,203.0,55642000.0,52542741.0,1381121.0,1,3,Khách hàng trung thành,0.6915157062605493
3294,31,Nữ,Hà Nội,Miền Bắc,Bông tai,Bạc,5,2.34,0,Cưới hỏi,321000.0,27786000.0,3.2,Không,Không,Không,Tiền mặt,Nhận tại cửa hàng,Online,13,Nửa năm một lần,167.0,835000.0,778972.0,55468.0,1,0,Khách hàng phổ thông / mới,0.7337995147737029
3295,27,Nữ,Đồng Nai,Miền Nam,Bông tai,Bạch kim,20,1.18,0,Quà tặng gia đình,2653000.0,22353000.0,3.6,Không,Không,Có,Tiền mặt,Giao hàng tiêu chuẩn,Online,7,Nửa năm một lần,183.0,3714000.0,3549470.0,385776.0,0,0,Khách hàng phổ thông / mới,0.39758395929596013
3296,56,Nữ,Quảng Nam,Miền Trung,Bông tai,Bạch kim,20,3.07,1,Sinh nhật,9426000.0,22644000.0,3.7,Có,Không,Không,Chuyển khoản ngân hàng,Nhận tại cửa hàng,Online,26,Hàng năm,394.0,49015000.0,57043657.0,680504.0,0,2,Khách hàng có nguy cơ rời bỏ,0.33293221878802065
3297,28,Nữ,Bắc Ninh,Miền Bắc,Trang sức bộ,Vàng 24K,24,24.84,0,Quà tặng người yêu,46999000.0,9637000.0,4.3,Không,Có,Có,Ví điện tử (Momo/ZaloPay),Giao hàng tiêu chuẩn,Online,22,Hai tuần một lần,12.0,206796000.0,205886098.0,147498800.0,0,1,Khách hàng VIP (giá trị cao nhất),0.15707908689685576
3298,61,Nữ,Thanh Hóa,Miền Trung,Nhẫn,Vàng 24K,24,7.06,0,Lễ/Tết,15376000.0,29747000.0,3.7,Có,Không,Có,Ví điện tử (Momo/ZaloPay),Giao hàng nhanh,Online,10,Hàng quý,96.0,30752000.0,35789178.0,2653294.0,0,0,Khách hàng phổ thông / mới,0.14620204392391925
3299,43,Nữ,Quảng Ninh,Miền Bắc,Nhẫn,Vàng 24K,24,4.93,0,Cưới hỏi,10316000.0,23032000.0,2.5,Không,Có,Có,Chuyển khoản ngân hàng,Nhận tại cửa hàng,Online,25,Hàng tháng,30.0,51580000.0,46060940.0,12687171.0,0,3,Khách hàng trung thành,0.3764783522384213
3300,56,Nữ,Hải Phòng,Miền Bắc,Nhẫn,Vàng 18K,18,3.23,0,Lễ/Tết,5408000.0,18242000.0,4.2,Có,Không,Không,Chuyển khoản ngân hàng,Nhận tại cửa hàng,Online,22,Hàng năm,366.0,23795000.0,28513548.0,470250.0,0,2,Khách hàng có nguy cơ rời bỏ,0.326982361428945
3301,48,Nữ,Hưng Yên,Miền Bắc,Nhẫn,Vàng 24K,24,5.99,0,Quà tặng gia đình,11092000.0,23167000.0,2.7,Không,Có,Có,Chuyển khoản ngân hàng,Giao hàng nhanh,Online,9,Hai tuần một lần,14.0,19966000.0,18057250.0,18604519.0,0,0,Khách hàng phổ thông / mới,0.38839886559232295
3302,30,Nữ,Bình Định,Miền Trung,Dây chuyền,Vàng 18K,18,7.82,0,Quà tặng người yêu,12091000.0,29536000.0,4.6,Không,Có,Không,Tiền mặt,Giao hàng tiêu chuẩn,Online,8,Hàng tháng,26.0,19346000.0,19591694.0,11250821.0,0,0,Khách hàng phổ thông / mới,0.36031096665290746
3303,46,Nam,Nam Định,Miền Bắc,Lắc chân,Vàng đính đá quý,18,10.43,1,Tự mua sắm,21092000.0,25765000.0,4.3,Không,Không,Không,Thẻ tín dụng,Nhận tại cửa hàng,Online,6,Nửa năm một lần,162.0,25310000.0,25198636.0,5084542.0,1,0,Khách hàng phổ thông / mới,0.6226204741917036
3304,31,Nữ,Lào Cai,Miền Bắc,Dây chuyền,Vàng đính đá quý,18,3.28,1,Quà tặng gia đình,8706000.0,33640000.0,4.0,Không,Có,Không,Tiền mặt,Nhận tại cửa hàng,Online,10,Hàng quý,81.0,17412000.0,17037642.0,2675672.0,0,0,Khách hàng phổ thông / mới,0.34067339475382385
3305,23,Nữ,Quảng Nam,Miền Trung,Bông tai,Bạch kim,20,3.1,1,Quà tặng gia đình,9638000.0,25500000.0,3.6,Không,Có,Không,Ví điện tử (Momo/ZaloPay),Giao hàng nhanh,Tại cửa hàng,9,Nửa năm một lần,163.0,17348000.0,16579484.0,1405605.0,1,0,Khách hàng phổ thông / mới,0.5540341373525827
3306,30,Nữ,Huế,Miền Trung,Dây chuyền,Vàng 24K,24,8.07,0,Sinh nhật,18324000.0,6294000.0,2.9,Có,Không,Không,Chuyển khoản ngân hàng,Giao hàng tiêu chuẩn,Tại cửa hàng,11,Hàng năm,359.0,40313000.0,44690992.0,1844727.0,0,2,Khách hàng có nguy cơ rời bỏ,0.4450166900052637
3307,31,Nam,Bắc Ninh,Miền Bắc,Dây chuyền,Bạc,5,10.05,0,Tự mua sắm,1056000.0,28687000.0,4.1,Không,Không,Có,Ví điện tử (Momo/ZaloPay),Nhận tại cửa hàng,Online,7,Hàng quý,93.0,1478000.0,1454648.0,361404.0,0,0,Khách hàng phổ thông / mới,0.36985859730774656
3308,24,Nữ,Hà Nội,Miền Bắc,Lắc chân,Vàng 24K,24,6.23,0,Tự mua sắm,12024000.0,7238000.0,2.8,Không,Có,Không,Thẻ tín dụng,Giao hàng nhanh,Online,5,Hàng quý,80.0,12024000.0,10943042.0,3747761.0,0,0,Khách hàng phổ thông / mới,0.4417682119417721
3309,19,Nữ,Hà Nội,Miền Bắc,Bông tai,Vàng 18K,18,3.01,0,Quà tặng người yêu,5257000.0,28597000.0,4.0,Có,Không,Có,Ví điện tử (Momo/ZaloPay),Giao hàng nhanh,Online,22,Hàng năm,392.0,23131000.0,27398669.0,418009.0,0,2,Khách hàng có nguy cơ rời bỏ,0.18464553108710044
3310,63,Nữ,Thanh Hóa,Miền Trung,Dây chuyền,Vàng 18K,18,11.82,0,Tự mua sắm,17966000.0,27976000.0,3.0,Có,Không,Không,Ví điện tử (Momo/ZaloPay),Giao hàng tiêu chuẩn,Tại cửa hàng,11,Nửa năm một lần,201.0,39525000.0,44090138.0,2186394.0,1,0,Khách hàng phổ thông / mới,0.44419261120651127
3311,42,Nam,TP. Hồ Chí Minh,Miền Nam,Trang sức bộ,Vàng đính đá quý,18,14.28,1,Cưới hỏi,29018000.0,32280000.0,4.0,Có,Có,Không,Chuyển khoản ngân hàng,Nhận tại cửa hàng,Online,4,Hàng tháng,26.0,23214000.0,27496983.0,40116755.0,0,0,Khách hàng phổ thông / mới,0.1919211570250715
3312,37,Nữ,Bắc Ninh,Miền Bắc,Vòng tay,Bạc,5,8.58,1,Cưới hỏi,1355000.0,23320000.0,2.9,Không,Không,Có,Ví điện tử (Momo/ZaloPay),Nhận tại cửa hàng,Tại cửa hàng,22,Hàng năm,329.0,5962000.0,5460000.0,147161.0,1,2,Khách hàng có nguy cơ rời bỏ,0.6479176133813943
3313,62,Nữ,Đồng Nai,Miền Nam,Nhẫn,Vàng 18K,18,2.17,0,Sinh nhật,3828000.0,23723000.0,2.7,Không,Không,Không,Chuyển khoản ngân hàng,Giao hàng tiêu chuẩn,Online,7,Hàng quý,86.0,5359000.0,4846680.0,1463223.0,0,0,Khách hàng phổ thông / mới,0.6226000904115904
3314,28,Nữ,TP. Hồ Chí Minh,Miền Nam,Vòng tay,Bạc,5,8.87,0,Lễ/Tết,760000.0,28351000.0,3.7,Không,Không,Có,Chuyển khoản ngân hàng,Giao hàng nhanh,Online,13,Nửa năm một lần,191.0,1976000.0,1899726.0,127143.0,1,0,Khách hàng phổ thông / mới,0.4774150247609121
3315,37,Nam,Hà Nội,Miền Bắc,Bông tai,Vàng đính đá quý,18,3.53,1,Cưới hỏi,10933000.0,11982000.0,4.3,Có,Có,Không,Tiền mặt,Giao hàng nhanh,Tại cửa hàng,26,Nửa năm một lần,159.0,56852000.0,68518030.0,2716776.0,0,3,Khách hàng trung thành,0.17763914090320115
3316,58,Nữ,Hà Nội,Miền Bắc,Dây chuyền,Vàng 24K,24,5.27,0,Cưới hỏi,11977000.0,21762000.0,3.1,Không,Không,Không,Ví điện tử (Momo/ZaloPay),Nhận tại cửa hàng,Tại cửa hàng,9,Hàng tháng,29.0,21559000.0,19989505.0,12389300.0,1,0,Khách hàng phổ thông / mới,0.7334636844562521
3317,48,Nữ,Thái Nguyên,Miền Bắc,Lắc chân,Bạch kim,20,3.66,0,Quà tặng người yêu,7047000.0,19270000.0,3.7,Có,Không,Không,Tiền mặt,Giao hàng nhanh,Online,6,Hàng năm,419.0,8456000.0,9841093.0,397220.0,0,2,Khách hàng có nguy cơ rời bỏ,0.4281342588474838
3319,30,Nam,Khánh Hòa,Miền Trung,Vòng tay,Vàng 24K,24,11.83,0,Quà tặng gia đình,26117000.0,15805000.0,3.9,Không,Không,Không,Chuyển khoản ngân hàng,Nhận tại cửa hàng,Tại cửa hàng,3,Hàng năm,329.0,15670000.0,15243776.0,2574164.0,1,2,Khách hàng có nguy cơ rời bỏ,0.5887188497643038
3320,19,Nữ,Hà Nội,Miền Bắc,Lắc chân,Vàng đính đá quý,18,10.48,1,Sinh nhật,21818000.0,20246000.0,4.0,Không,Không,Có,Tiền mặt,Giao hàng nhanh,Tại cửa hàng,16,Hàng năm,377.0,69818000.0,68316913.0,2388096.0,1,2,Khách hàng có nguy cơ rời bỏ,0.5287136245451886
3321,22,Nữ,Đồng Nai,Miền Nam,Vòng tay,Vàng 24K,24,12.235,0,Quà tặng người yêu,29959000.0,20389500.0,3.1,Không,Có,Không,Ví điện tử (Momo/ZaloPay),Giao hàng nhanh,Tại cửa hàng,25,Hàng năm,349.0,149795000.0,138889924.0,2104881.0,0,1,Khách hàng VIP (giá trị cao nhất),0.430937008654921
3322,25,Nữ,Quảng Nam,Miền Trung,Dây chuyền,Bạch kim,20,4.99,0,Quà tặng gia đình,9687000.0,29911000.0,2.8,Không,Không,Không,Tiền mặt,Nhận tại cửa hàng,Online,14,Hàng tuần,8.0,27124000.0,24685552.0,27170195.0,0,0,Khách hàng phổ thông / mới,0.6508782608827353
3323,55,Nữ,TP. Hồ Chí Minh,Miền Nam,Nhẫn,Vàng 24K,24,4.83,0,Quà tặng người yêu,10668000.0,19306000.0,2.9,Có,Không,Có,Chuyển khoản ngân hàng,Giao hàng nhanh,Online,5,Hàng quý,102.0,10668000.0,11826545.0,3372846.0,0,0,Khách hàng phổ thông / mới,0.23774516848898217
3324,48,Nữ,TP. Hồ Chí Minh,Miền Nam,Dây chuyền,Bạc,5,9.81,0,Sinh nhật,688000.0,18307000.0,4.9,Có,Không,Không,Ví điện tử (Momo/ZaloPay),Nhận tại cửa hàng,Tại cửa hàng,24,Hàng tháng,28.0,3302000.0,4116273.0,729990.0,0,3,Khách hàng trung thành,0.2654714977059506
3325,38,Nữ,Khánh Hòa,Miền Trung,Dây chuyền,Bạc,5,4.89,0,Lễ/Tết,748000.0,6000000.0,2.7,Có,Không,Có,Tiền mặt,Giao hàng tiêu chuẩn,Online,22,Hàng quý,101.0,3291000.0,3602987.0,182894.0,0,3,Khách hàng trung thành,0.2983175245565237
3326,55,Nam,Tiền Giang,Miền Nam,Nhẫn,Vàng đính đá quý,18,2.23,1,Tự mua sắm,7975000.0,31552000.0,2.9,Có,Có,Không,Thẻ tín dụng,Giao hàng nhanh,Online,12,Hàng quý,97.0,19140000.0,21218604.0,2964565.0,0,0,Khách hàng phổ thông / mới,0.2640827160039454
3327,25,Nữ,Tây Ninh,Miền Nam,Vòng tay,Bạch kim,20,8.95,0,Quà tặng người yêu,17388000.0,9994000.0,3.0,Không,Không,Không,Chuyển khoản ngân hàng,Giao hàng nhanh,Online,5,Nửa năm một lần,163.0,17388000.0,16023042.0,4536691.0,1,0,Khách hàng phổ thông / mới,0.6963670096434212
3328,28,Nam,Thanh Hóa,Miền Trung,Nhẫn,Bạc,5,3.2,0,Tự mua sắm,496000.0,23043000.0,4.5,Không,Không,Có,Ví điện tử (Momo/ZaloPay),Giao hàng nhanh,Online,17,Hàng quý,99.0,1686000.0,1697802.0,155609.0,0,0,Khách hàng phổ thông / mới,0.39120846520115143
3329,36,Nữ,Bắc Ninh,Miền Bắc,Nhẫn,Vàng 18K,18,3.3,0,Tự mua sắm,4628000.0,22208000.0,3.5,Không,Có,Không,Thẻ tín dụng,Nhận tại cửa hàng,Online,24,Hàng năm,330.0,22214000.0,21103300.0,352261.0,1,2,Khách hàng có nguy cơ rời bỏ,0.546588483409201
3330,62,Nữ,Thanh Hóa,Miền Trung,Vòng tay,Vàng 24K,24,8.79,0,Tự mua sắm,18203000.0,28652000.0,4.5,Không,Có,Không,Tiền mặt,Giao hàng tiêu chuẩn,Tại cửa hàng,1,Hàng tháng,26.0,3641000.0,3666487.0,15147426.0,0,0,Khách hàng phổ thông / mới,0.2695742611450885
3331,47,Nữ,Nam Định,Miền Bắc,Dây chuyền,Bạc,5,9.56,1,Cưới hỏi,2621000.0,14663000.0,3.5,Không,Không,Có,Tiền mặt,Nhận tại cửa hàng,Online,15,Hàng quý,98.0,7863000.0,7469850.0,839604.0,0,0,Khách hàng phổ thông / mới,0.3628313650574133
3332,58,Nam,Khánh Hòa,Miền Trung,Bông tai,Vàng 18K,18,2.47,0,Lễ/Tết,4122000.0,25499000.0,4.5,Có,Không,Có,Tiền mặt,Giao hàng tiêu chuẩn,Tại cửa hàng,11,Nửa năm một lần,174.0,9068000.0,11053892.0,851902.0,1,0,Khách hàng phổ thông / mới,0.1839804437865007
3333,29,Nam,Nghệ An,Miền Trung,Bông tai,Vàng 24K,24,4.86,0,Sinh nhật,10711000.0,31139000.0,4.7,Không,Không,Có,Ví điện tử (Momo/ZaloPay),Giao hàng nhanh,Online,11,Hàng tháng,34.0,23564000.0,23997578.0,10259218.0,0,0,Khách hàng phổ thông / mới,0.3519185922410561
3334,58,Nữ,Quảng Nam,Miền Trung,Dây chuyền,Vàng đính đá quý,18,3.63,1,Tự mua sắm,8109000.0,23108000.0,3.6,Không,Có,Không,Ví điện tử (Momo/ZaloPay),Giao hàng nhanh,Tại cửa hàng,8,Nửa năm một lần,179.0,12974000.0,12399252.0,1358462.0,0,0,Khách hàng phổ thông / mới,0.41274444336300325
3335,21,Nữ,Bình Dương,Miền Nam,Nhẫn,Vàng 18K,18,5.54,0,Quà tặng gia đình,9104000.0,13127000.0,5.0,Không,Không,Không,Thẻ tín dụng,Giao hàng tiêu chuẩn,Tại cửa hàng,20,Nửa năm một lần,188.0,36416000.0,37708768.0,1298673.0,1,3,Khách hàng trung thành,0.6192027905593095
3336,28,Nữ,Hưng Yên,Miền Bắc,Vòng tay,Vàng 24K,24,16.59,0,Lễ/Tết,33309000.0,9410000.0,4.8,Không,Có,Không,Ví điện tử (Momo/ZaloPay),Giao hàng nhanh,Online,27,Nửa năm một lần,195.0,179869000.0,184203843.0,4117046.0,0,1,Khách hàng VIP (giá trị cao nhất),0.24179950443879505
3337,43,Nam,Bình Định,Miền Trung,Nhẫn,Vàng đính đá quý,18,4.34,1,Tự mua sắm,11405000.0,31003000.0,2.5,Không,Không,Không,Ví điện tử (Momo/ZaloPay),Nhận tại cửa hàng,Tại cửa hàng,3,Nửa năm một lần,201.0,6843000.0,6110799.0,1958009.0,1,0,Khách hàng phổ thông / mới,0.7531328309739358
3338,20,Nam,Lào Cai,Miền Bắc,Vòng tay,Bạc,5,9.79,0,Cưới hỏi,543000.0,16126000.0,3.9,Không,Không,Có,Ví điện tử (Momo/ZaloPay),Giao hàng nhanh,Online,1,Hàng năm,330.0,109000.0,106035.0,57483.0,0,2,Khách hàng có nguy cơ rời bỏ,0.3706339978131025
3339,59,Nam,Đồng Nai,Miền Nam,Bông tai,Bạc,5,2.52,0,Quà tặng người yêu,712000.0,19856000.0,4.1,Không,Không,Có,Tiền mặt,Giao hàng nhanh,Tại cửa hàng,12,Hàng năm,333.0,1709000.0,1681998.0,46297.0,0,2,Khách hàng có nguy cơ rời bỏ,0.3171516793788522
3340,59,Nữ,Quảng Ngãi,Miền Trung,Bông tai,Vàng 24K,24,2.64,0,Tự mua sắm,6324000.0,39240000.0,3.8,Không,Không,Có,Tiền mặt,Nhận tại cửa hàng,Tại cửa hàng,22,Hai tuần một lần,16.0,27826000.0,26910525.0,15250773.0,0,3,Khách hàng trung thành,0.4271707969801489
